stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
331536,331536,"Potrero Ave & 16th St",,  37.765570,-122.407700,2,,0,
331537,331537,"Bayshore Blvd & Visitation Ave",,  37.710680,-122.403850,2,,0,
331538,331538,"Bayshore Blvd & Blanken Ave",,  37.712200,-122.401840,2,,0,
331539,331539,"Bayshore Blvd & Industrial St",,  37.738980,-122.406840,2,,0,
331540,331540,"Bayshore Blvd & Oakdale Ave",,  37.742680,-122.405320,2,,0,
331541,331541,"Potrero Ave & 24th St",,  37.753450,-122.406250,2,,0,
331542,331542,"Potrero Ave & 22nd St",,  37.755540,-122.406450,2,,0,
331543,331543,"Potrero Ave & 18th St",,  37.761830,-122.407090,2,,0,
331544,331544,"Potrero Ave & 16th St",,  37.766110,-122.407450,2,,0,
331545,331545,"Bayshore Blvd & Arleta Ave",,  37.712300,-122.402890,2,,0,
331546,331546,"Bayshore Blvd & Sunnydale Ave",,  37.708810,-122.405330,1,,0,
331552,331552,"Bayshore Blvd & Silver Ave",,  37.733390,-122.404750,2,,0,
331553,331553,"Bayshore Blvd & Agusta Ave",,  37.733990,-122.405420,2,,0,
331555,331555,"Lake Merced Blvd & Lake Merced Hill",,  37.711588,-122.485250,2,,0,
331556,331556,"Lake Merced Blvd & Lake Merced Hill",,  37.711404,-122.485487,2,,0,
331601,331601,"Mission St & 1st St",,  37.790100,-122.397280,2,,0,
331605,331605,"Bayshore Blvd & Fitzgerald Ave",,  37.726480,-122.401680,2,,0,
331606,331606,"Bayshore Blvd & Fitzgerald Ave",,  37.726390,-122.401840,2,,0,
331609,331609,"11th St & Market St",,  37.775180,-122.418450,2,,0,
331611,331611,"Main St & Folsom St",,  37.790090,-122.392430,2,,0,
331613,331613,"Lake Merced Blvd & Font Blvd",,  37.724436,-122.484736,2,,0,
332001,332001,"87th St & Nimitz Dr",,  37.693137,-122.480404,1,,0,
332002,332002,"87th St & Park Plaza Dr",,  37.693253,-122.480563,1,,0,
332003,332003,"Alta Loma Ave & Eastmoor Ave",,  37.684520,-122.479410,1,,0,
332004,332004,"Alta Loma Ave & Eastmoor Ave",,  37.684470,-122.479290,1,,0,
332005,332005,"Alta Loma Ave & Saint Francis Blvd",,  37.681890,-122.478460,1,,0,
332006,332006,"Bellevue Ave & Guttenberg St",,  37.707960,-122.442120,1,,0,
332007,332007,"146 Alta Vista Way",,  37.704720,-122.436230,1,,0,
332008,332008,"58 Alta Vista Way",,  37.704785,-122.431811,1,,0,
332009,332009,"Alta Vista Way & Ardendale Dr",,  37.704420,-122.438690,1,,0,
332010,332010,"Alta Vista Way & Caroline Way",,  37.704800,-122.433960,1,,0,
332011,332011,"Alta Vista Way & S Hill Blvd",,  37.704110,-122.441830,1,,0,
332014,332014,"Daly City BART-Bay 1",,  37.706220,-122.468850,1,,0,
332019,332019,"Daly City BART-Bay 3",,  37.706120,-122.468740,1,,0,
332021,332021,"Daly City BART-Bay 4",,  37.705963,-122.468885,1,,0,
332023,332023,"Bayshore Blvd & Geneva Ave",,  37.704000,-122.407520,1,,0,
332027,332027,"Belcrest Ave & Longview Dr",,  37.664440,-122.489020,1,,0,
332032,332032,"Bellevue Ave & Acton St",,  37.705150,-122.450400,1,,0,
332033,332033,"Bellevue Ave & Acton St",,  37.705320,-122.450250,1,,0,
332036,332036,"Alta Loma Ave & Saint Francis Blvd",,  37.681780,-122.478530,1,,0,
332037,332037,"Bellevue Ave & Lowell St",,  37.707230,-122.444620,1,,0,
332038,332038,"Bellevue Ave & Pope St",,  37.708201,-122.440784,1,,0,
332040,332040,"Bellevue Ave & S Hill Blvd",,  37.706470,-122.437050,1,,0,
332041,332041,"Bellevue Ave & Waverly Way",,  37.707396,-122.438618,1,,0,
332042,332042,"Bellevue Ave & Whittier St",,  37.706490,-122.446400,1,,0,
332043,332043,"Bellevue Ave & Whittier St",,  37.706550,-122.446590,1,,0,
332048,332048,"Brunswick St & Templeton Ave",,  37.707180,-122.453040,1,,0,
332052,332052,"Buena Vista Ave & Camelia Dr",,  37.682040,-122.476750,1,,0,
332057,332057,"Callan Blvd & Beverly St",,  37.653790,-122.469130,1,,0,
332058,332058,"Callan Blvd & Beverly St",,  37.654220,-122.468920,1,,0,
332059,332059,"Callan Blvd & Heath Ct",,  37.657870,-122.470570,1,,0,
332060,332060,"Callan Blvd & Hickey Blvd",,  37.665500,-122.474990,1,,0,
332061,332061,"Callan Blvd & Hickey Blvd",,  37.665620,-122.474830,1,,0,
332064,332064,"Callan Blvd & Morton Dr",,  37.657070,-122.470200,1,,0,
332065,332065,"Callan Blvd & Serramonte Blvd",,  37.668900,-122.475460,1,,0,
332066,332066,"Callan Blvd & Victoria St",,  37.661030,-122.471150,1,,0,
332067,332067,"Callan Blvd & Victoria Dr",,  37.660060,-122.471210,1,,0,
332068,332068,"Warwick St & Callan Blvd",,  37.652290,-122.468830,1,,0,
332072,332072,"Chester St & Abbot Ave",,  37.688390,-122.457740,1,,0,
332073,332073,"Chester St & Abbot Ave",,  37.688350,-122.457970,1,,0,
332074,332074,"Chester St & Villa St",,  37.686980,-122.458970,1,,0,
332075,332075,"Chester St & Villa St",,  37.686600,-122.459460,1,,0,
332077,332077,"Crenshaw Dr & Skyline Dr",,  37.660840,-122.488160,1,,0,
332078,332078,"Crenshaw Dr & Skyline Dr",,  37.660930,-122.488270,1,,0,
332086,332086,"Eastmoor Ave & Camelia Dr",,  37.684690,-122.476380,1,,0,
332087,332087,"Eastmoor Ave & Sullivan Ave",,  37.684630,-122.473220,1,,0,
332088,332088,"Eastmoor Ave & Sullivan Ave",,  37.684490,-122.473200,1,,0,
332089,332089,"Eastmoor Ave & Mirada Dr",,  37.684580,-122.475940,1,,0,
332095,332095,"E Market St & 1st Ave",,  37.689650,-122.464450,1,,0,
332097,332097,"E Market St & Hillside Blvd",,  37.690170,-122.460950,1,,0,
332107,332107,"332 Gellert Blvd",,  37.667630,-122.468860,1,,0,
332110,332110,"Gellert Blvd & Hickey Blvd",,  37.664050,-122.469330,1,,0,
332111,332111,"Gellert Blvd & Hickey Blvd",,  37.664850,-122.468870,1,,0,
332112,332112,"Gellert Blvd & Margate St",,  37.658120,-122.466520,1,,0,
332113,332113,"Gellert Blvd & Margate St",,  37.658010,-122.466710,1,,0,
332114,332114,"Gellert Blvd & Serramonte Blvd",,  37.667610,-122.468570,1,,0,
332116,332116,"Gellert Blvd & S Lycett St",,  37.655850,-122.463730,1,,0,
332117,332117,"Gellert Blvd & S Lycett St",,  37.655600,-122.463750,1,,0,
332118,332118,"Gellert Blvd & Verducci Dr",,  37.653080,-122.459760,1,,0,
332119,332119,"Gellert Blvd & Verducci Dr",,  37.652970,-122.459960,1,,0,
332120,332120,"Gellert Blvd & Victoria St",,  37.661690,-122.468890,1,,0,
332121,332121,"Gellert Blvd & Victoria St",,  37.661111,-122.468835,1,,0,
332122,332122,"Gellert Blvd & Warwick St",,  37.654020,-122.461690,1,,0,
332123,332123,"Gellert Blvd & Warwick St",,  37.654120,-122.461530,1,,0,
332124,332124,"Geneva Ave & Rio Verde St",,  37.707020,-122.415930,1,,0,
332125,332125,"Geneva Ave & Bayshore Blvd",,  37.705020,-122.407880,1,,0,
332126,332126,"Geneva Ave & Rio Verde St",,  37.707190,-122.415620,1,,0,
332127,332127,"Geneva Ave & Santos St",,  37.708380,-122.419860,2,,0,
332128,332128,"Geneva Ave & Santos St",,  37.708020,-122.419550,2,,0,
332129,332129,"Geneva Ave & Schwerin St",,  37.706200,-122.413010,1,,0,
332130,332130,"Geneva Ave & Schwerin St",,  37.706440,-122.412970,1,,0,
332131,332131,"Hickey Blvd & Hwy 280",,  37.663580,-122.464950,1,,0,
332132,332132,"Hickey Blvd & Callan Blvd",,  37.665350,-122.474160,1,,0,
332134,332134,"Hickey Blvd & Campus Dr",,  37.664800,-122.475490,1,,0,
332141,332141,"Hickey Blvd & Saint Francis Blvd",,  37.663040,-122.475800,1,,0,
332143,332143,"Hickey Blvd & Saint Francis Blvd",,  37.663580,-122.475660,1,,0,
332151,332151,"Hillside Blvd & Alp Ave",,  37.701750,-122.462320,1,,0,
332152,332152,"Hillside Blvd & Bismark St",,  37.696260,-122.461890,1,,0,
332153,332153,"Hillside Blvd & Bismark St",,  37.695750,-122.462000,1,,0,
332154,332154,"Hillside Blvd & Brunswick St",,  37.704340,-122.462000,1,,0,
332155,332155,"Hillside Blvd & Brunswick St",,  37.704220,-122.462140,1,,0,
332156,332156,"Hillside Blvd & Cottonwood Dr",,  37.702150,-122.462210,1,,0,
332157,332157,"Hillside Blvd & Gambetta St",,  37.699150,-122.462040,1,,0,
332158,332158,"Hillside Blvd & Gambetta St",,  37.698660,-122.462140,1,,0,
332159,332159,"Hillside Blvd & Price St",,  37.692760,-122.461740,1,,0,
332160,332160,"Hillside Blvd & Price St",,  37.693310,-122.461680,1,,0,
332161,332161,"Hillside Blvd & Sylvan St",,  37.688100,-122.460530,1,,0,
332162,332162,"Hillside Blvd & Valley St",,  37.688530,-122.460880,1,,0,
332163,332163,"Hoffman St & Lausanne Ave-The Franciscan",,  37.689180,-122.455050,1,,0,
332164,332164,"Hoffman St & Lausanne Ave-The Franciscan",,  37.689092,-122.455041,1,,0,
332165,332165,"John Daly Blvd & Cliffside Dr",,  37.702128,-122.482705,1,,0,
332166,332166,"John Daly Blvd & Dorchester Dr",,  37.699940,-122.489370,1,,0,
332167,332167,"John Daly Blvd & Eastgate Dr",,  37.699853,-122.490436,1,,0,
332168,332168,"John Daly Blvd & Lake Merced Blvd",,  37.701024,-122.485629,1,,0,
332169,332169,"John Daly Blvd & Lake Merced Blvd",,  37.701142,-122.486106,1,,0,
332170,332170,"John Daly Blvd & Mission St",,  37.704921,-122.462656,1,,0,
332171,332171,"John Daly Blvd & Mission St",,  37.705189,-122.462794,1,,0,
332172,332172,"John Daly Blvd & Park Plaza Dr",,  37.702202,-122.481533,1,,0,
332173,332173,"John Daly Blvd & Poncetta Dr",,  37.703814,-122.476102,1,,0,
332175,332175,"John Daly Blvd & Sheffield Dr",,  37.704135,-122.475953,1,,0,
332178,332178,"Junipero Serra Blvd & 87th St",,  37.693517,-122.471144,1,,0,
332184,332184,"Junipero Serra Blvd & School St",,  37.693580,-122.470920,1,,0,
332186,332186,"Junipero Serra Blvd & Serramonte Blvd",,  37.671175,-122.464663,1,,0,
332188,332188,"Junipero Serra Blvd & Citrus Ave",,  37.697292,-122.470656,1,,0,
332189,332189,"King Dr & Camelot Ct",,  37.649995,-122.460146,1,,0,
332190,332190,"King Dr & Gellert Blvd",,  37.650296,-122.456103,1,,0,
332191,332191,"King Dr & Verducci Dr",,  37.650308,-122.463153,1,,0,
332192,332192,"Lake Merced Blvd & John Daly Blvd",,  37.700947,-122.484481,1,,0,
332193,332193,"Lake Merced Blvd & John Daly Blvd",,  37.700850,-122.484680,1,,0,
332194,332194,"Lake Merced Blvd & Southgate Ave",,  37.698083,-122.483111,1,,0,
332200,332200,"Longview Dr & Westline Dr",,  37.665840,-122.489330,1,,0,
332202,332202,"Los Olivos Ave & San Diego Ave",,  37.705920,-122.466750,1,,0,
332203,332203,"Los Olivos Ave & Santa Barbara Ave",,  37.705540,-122.464150,1,,0,
332204,332204,"Lowell St & Hanover St",,  37.708020,-122.444640,1,,0,
332205,332205,"Maddux Dr & Foothill Dr",,  37.695070,-122.486080,1,,0,
332206,332206,"Maddux Dr & Foothill Dr",,  37.695024,-122.486251,1,,0,
332207,332207,"Maddux Dr & Stewart Ave",,  37.694020,-122.482320,1,,0,
332208,332208,"Maddux Dr & Steward Ave",,  37.694120,-122.482390,1,,0,
332209,332209,"Seton Medical Ctr-Daly City",,  37.678912,-122.474736,1,,0,
332214,332214,"Mission St & Bismark St",,  37.696310,-122.464400,1,,0,
332215,332215,"Mission St & Bismark St",,  37.695920,-122.464760,1,,0,
332216,332216,"Mission St & Alp Ave",,  37.701750,-122.463120,1,,0,
332218,332218,"Mission St & Crocker Ave",,  37.706690,-122.458550,1,,0,
332220,332220,"Mission St & Eastlake Ave",,  37.699810,-122.463660,1,,0,
332221,332221,"Mission St & Evergreen Ave-Daly City",,  37.707390,-122.456530,1,,0,
332225,332225,"Mission St & Goethe St",,  37.707400,-122.457100,1,,0,
332227,332227,"Mission St & John Daly Blvd",,  37.705260,-122.462310,1,,0,
332230,332230,"Mission St & E Market St",,  37.689190,-122.465890,1,,0,
332232,332232,"Mission St & Parkview Ave",,  37.701680,-122.463450,1,,0,
332233,332233,"Mission St & Price St",,  37.692820,-122.464930,1,,0,
332234,332234,"Mission St & San Pedro Ave",,  37.688820,-122.466240,1,,0,
332235,332235,"Mission St & School St",,  37.693500,-122.465160,1,,0,
332238,332238,"Mission St & Westlake Ave",,  37.699580,-122.464040,1,,0,
332240,332240,"Oakridge Dr & Alta Vista Way",,  37.705300,-122.428770,1,,0,
332241,332241,"Oakridge Dr & Mira Vista Ct",,  37.706840,-122.429490,1,,0,
332242,332242,"Oakridge Dr & Southridge Way",,  37.706840,-122.431320,1,,0,
332243,332243,"Orange St & Chester St",,  37.690840,-122.455480,1,,0,
332244,332244,"Orange St & Chester St",,  37.690790,-122.455530,1,,0,
332245,332245,"Orange St & E Market St",,  37.691520,-122.456880,1,,0,
332246,332246,"Orange St & E Market St",,  37.691580,-122.456800,1,,0,
332247,332247,"Park Plaza Dr & John Daly Blvd",,  37.701110,-122.481730,1,,0,
332252,332252,"San Fernando Way & Seton Medical Ctr Rear Entrance",,  37.680340,-122.475610,1,,0,
332255,332255,"San Pedro Rd & Hill St",,  37.686820,-122.469280,1,,0,
332263,332263,"Serramonte Blvd & Callan Blvd",,  37.669530,-122.475180,1,,0,
332264,332264,"Serramonte Blvd & Callan Blvd",,  37.669330,-122.474850,1,,0,
332266,332266,"Serramonte Blvd & Hwy 1",,  37.669170,-122.478030,1,,0,
332267,332267,"Serramonte Blvd & Hwy 1",,  37.669340,-122.478212,1,,0,
332269,332269,"Serramonte Blvd & Saint Francis Blvd",,  37.669000,-122.479690,1,,0,
332270,332270,"Serramonte Blvd & Saint Francis Blvd",,  37.669150,-122.479790,1,,0,
332287,332287,"317 Skyline Dr",,  37.688090,-122.490800,1,,0,
332289,332289,"Skyline Dr & Arcadia Dr",,  37.661980,-122.485670,1,,0,
332290,332290,"Skyline Dr & Arcadia Dr",,  37.661700,-122.486550,1,,0,
332291,332291,"Skyline Dr & Belcrest Ave",,  37.664230,-122.486550,1,,0,
332292,332292,"Skyline Dr & Belcrest Ave",,  37.664180,-122.486670,1,,0,
332293,332293,"Skyline Dr & Highland Ave",,  37.678900,-122.490950,1,,0,
332294,332294,"Skyline Dr & Highland Ave",,  37.679100,-122.490800,1,,0,
332295,332295,"969 Skyline Dr",,  37.667730,-122.486750,1,,0,
332296,332296,"Skyline Dr & Menlo Ave",,  37.675710,-122.490530,1,,0,
332297,332297,"Skyline Dr & Menlo Ave",,  37.676080,-122.490520,1,,0,
332298,332298,"Skyline Dr & Oceanside Dr",,  37.671800,-122.488730,1,,0,
332299,332299,"Skyline Dr & Oceanside Dr",,  37.671730,-122.488830,1,,0,
332300,332300,"Skyline Dr & Palisades Dr",,  37.688390,-122.491260,1,,0,
332301,332301,"Skyline Dr & Upland Ave",,  37.685810,-122.489660,1,,0,
332302,332302,"Skyline Dr & Upland Ave",,  37.685690,-122.489800,1,,0,
332303,332303,"Skyline Dr & Westmoor Ave",,  37.683360,-122.490220,1,,0,
332304,332304,"Skyline Dr & Westmoor Ave",,  37.683740,-122.490010,1,,0,
332308,332308,"Southgate Ave & Cerro Dr",,  37.675550,-122.475930,1,,0,
332309,332309,"Southgate Ave & Glenrose Ave",,  37.694580,-122.491400,1,,0,
332310,332310,"Southgate Ave & Lake Merced Blvd",,  37.697630,-122.483480,1,,0,
332311,332311,"Southgate Ave & Lakeshire Dr",,  37.676200,-122.483780,1,,0,
332312,332312,"Southgate Ave & Lakeshire Dr",,  37.676040,-122.483120,1,,0,
332313,332313,"Southgate Ave & Lakewood Dr",,  37.697110,-122.490780,1,,0,
332314,332314,"Southgate Ave & Lincoln Ave",,  37.678620,-122.486820,1,,0,
332315,332315,"Southgate Ave & Lincoln Ave",,  37.678770,-122.487000,1,,0,
332316,332316,"Southgate Ave & Mayfield Dr",,  37.676900,-122.486630,1,,0,
332317,332317,"Southgate Ave & Montrose Ave",,  37.688900,-122.488840,1,,0,
332318,332318,"Southgate Ave & Ocean Grove Ave",,  37.685680,-122.487280,1,,0,
332319,332319,"Southgate Ave & Westmoor Ave",,  37.682760,-122.487170,1,,0,
332320,332320,"Southgate Ave & Westmoor Ave",,  37.682700,-122.487000,1,,0,
332321,332321,"Southgate Ave & Westridge Ave",,  37.691110,-122.491020,1,,0,
332322,332322,"Southgate Ave & Maddux Dr",,  37.697410,-122.486270,1,,0,
332323,332323,"Southgate Ave & Windsor Dr",,  37.697280,-122.485470,1,,0,
332324,332324,"Southgate Ave & Cerro Dr",,  37.675700,-122.475820,1,,0,
332325,332325,"Southgate Ave & Crestline Ave",,  37.685480,-122.487080,1,,0,
332326,332326,"Southgate Ave & Creston Ave",,  37.693430,-122.491100,1,,0,
332327,332327,"Southgate Ave & El Dorado Dr",,  37.675530,-122.478700,1,,0,
332328,332328,"Southgate Ave & El Dorado Dr",,  37.675645,-122.478613,1,,0,
332329,332329,"Southgate Ave & Lakewood Dr",,  37.696990,-122.490670,1,,0,
332330,332330,"Southgate Ave & Montrose Ave",,  37.689250,-122.488920,1,,0,
332331,332331,"Southgate Ave & Westridge Ave",,  37.691620,-122.490940,1,,0,
332335,332335,"Saint Francis Blvd & Casa Ave",,  37.678120,-122.479070,1,,0,
332336,332336,"Saint Francis Blvd & Clarinada Ave",,  37.671010,-122.480250,1,,0,
332337,332337,"Saint Francis Blvd & Mariposa Ave",,  37.679800,-122.479080,1,,0,
332338,332338,"Stewart Ave & Maddux Dr-Ben Franklin IS",,  37.694590,-122.482070,1,,0,
332339,332339,"Saint Francis Blvd & Belhaven Ave",,  37.673490,-122.480260,1,,0,
332340,332340,"Saint Francis Blvd & San Miguel Ave",,  37.674460,-122.480050,1,,0,
332341,332341,"Saint Francis Blvd & Casa Ave",,  37.678540,-122.478890,1,,0,
332342,332342,"Saint Francis Blvd & Clarinada Ave",,  37.670990,-122.480030,1,,0,
332343,332343,"Saint Francis Blvd & Mariposa Ave",,  37.680090,-122.478890,1,,0,
332344,332344,"Saint Francis Blvd & Southgate Ave",,  37.675590,-122.479870,1,,0,
332345,332345,"Saint Francis Blvd & Southgate Ave",,  37.675540,-122.479700,1,,0,
332346,332346,"Sullivan Ave & Southgate Ave",,  37.676660,-122.473300,1,,0,
332347,332347,"Sullivan Ave & Southgate Ave",,  37.676160,-122.473300,1,,0,
332348,332348,"Templeton Ave & Brunswick St",,  37.706810,-122.453670,1,,0,
332349,332349,"Templeton Ave & Hanover St",,  37.705990,-122.452630,1,,0,
332354,332354,"Warwick St & Christen Ave",,  37.652380,-122.466630,1,,0,
332355,332355,"Warwick St & Christen Ave",,  37.652280,-122.466420,1,,0,
332358,332358,"Washington St & 88th St",,  37.692230,-122.477880,1,,0,
332359,332359,"Washington St & 90th St",,  37.691160,-122.476800,1,,0,
332360,332360,"Washington St & Edgeworth Ave",,  37.687820,-122.474090,1,,0,
332361,332361,"Washington St & Edgeworth Ave",,  37.687950,-122.474150,1,,0,
332362,332362,"Washington St & Heather Rd",,  37.687830,-122.476860,1,,0,
332363,332363,"Washington St & Louvaine Dr",,  37.691090,-122.476920,1,,0,
332364,332364,"Washington St & MacArthur Dr",,  37.692190,-122.478000,1,,0,
332366,332366,"Washington St & Sullivan Ave",,  37.687830,-122.472840,1,,0,
332368,332368,"Washington St & Sweetwood",,  37.687920,-122.476700,1,,0,
332373,332373,"Westlake Ave & Woodrow St",,  37.699510,-122.466850,1,,0,
332374,332374,"Westlake Ave & Woodrow St",,  37.699410,-122.467080,1,,0,
332406,332406,"San Jose Ave & Bepler St",,  37.706070,-122.461500,1,,0,
332502,332502,"Price St & E Market St",,  37.694700,-122.455600,1,,0,
332503,332503,"Bayshore Blvd & Geneva Ave",,  37.705118,-122.406345,1,,0,
332506,332506,"S Hill Blvd & Bellevue Ave",,  37.706220,-122.437310,1,,0,
332508,332508,"Oakridge Dr & S Hill Blvd",,  37.706270,-122.432880,1,,0,
332509,332509,"E Market St & 1st Ave",,  37.689820,-122.464550,1,,0,
332511,332511,"Southgate Ave & Sullivan Ave",,  37.675810,-122.474030,1,,0,
332512,332512,"Southgate Ave & Sullivan Ave",,  37.675740,-122.473500,1,,0,
332513,332513,"Bellevue Ave & Pope St",,  37.708283,-122.440709,1,,0,
332514,332514,"Gellert Blvd & Hickey Blvd",,  37.665170,-122.469090,1,,0,
332517,332517,"Westmoor Ave & Baldwin Ave",,  37.684631,-122.484261,1,,0,
332518,332518,"Edgeworth Ave & 90th St",,  37.691330,-122.474430,1,,0,
332519,332519,"Edgeworth Ave & 90th St",,  37.691210,-122.474530,1,,0,
332522,332522,"Skyline Dr & Westridge Ave",,  37.689980,-122.492970,1,,0,
332523,332523,"Skyline Dr & Westridge Ave",,  37.689850,-122.493010,1,,0,
332526,332526,"92nd St & Edgeworth Ave",,  37.689735,-122.474216,1,,0,
332527,332527,"Lake Merced Blvd & Westlake Park Dr",,  37.703638,-122.485824,1,,0,
332528,332528,"Lake Merced Blvd & Westlake Park Dr",,  37.704898,-122.486078,1,,0,
332532,332532,"Junipero Serra Blvd & John Daly Blvd",,  37.704240,-122.470986,1,,0,
332533,332533,"Serramonte Shopping Ctr-Bay 1",,  37.670930,-122.472020,1,,0,
332534,332534,"Serramonte Shopping Ctr-Bay 2",,  37.671070,-122.471980,1,,0,
332535,332535,"Serramonte Shopping Ctr-Bay 3",,  37.671254,-122.472014,1,,0,
332536,332536,"Serramonte Shopping Ctr-Bay 4",,  37.671180,-122.471930,1,,0,
332537,332537,"Serramonte Shopping Ctr-Bay 5",,  37.671000,-122.471960,1,,0,
332538,332538,"Serramonte Shopping Ctr-Bay 6",,  37.670830,-122.471950,1,,0,
332544,332544,"Mission St & Wellington Ave",,  37.705750,-122.461350,1,,0,
332554,332554,"San Jose Ave & Shakespeare St",,  37.706580,-122.460600,1,,0,
332555,332555,"E Market St & Wayandotte Ave",,  37.690530,-122.459680,1,,0,
332556,332556,"Bryant St & DMV Driveway",,  37.689070,-122.473210,1,,0,
332600,332600,"Bellevue Ave & Waverly Way",,  37.707730,-122.439050,1,,0,
332601,332601,"Bellevue Ave & Guttenberg St",,  37.707990,-122.442390,1,,0,
332602,332602,"Junipero Serra Blvd & Citrus Ave",,  37.698837,-122.470651,1,,0,
332603,332603,"1901 Junipero Serra Blvd-Century Theater",,  37.703230,-122.470720,1,,0,
332604,332604,"395 Hickey Blvd & Kaiser Medical Offices Driveway",,  37.663470,-122.462040,1,,0,
332605,332605,"Hickey Blvd & Kaiser Medical Offices Driveway",,  37.663640,-122.462320,1,,0,
332606,332606,"Templeton Ave & Brunswick St",,  37.706910,-122.453640,1,,0,
332607,332607,"92nd St & Bryant St",,  37.689662,-122.473637,1,,0,
332608,332608,"Longview Dr & Skyline Dr",,  37.666952,-122.486732,1,,0,
333004,333004,"El Camino Real & Colma Blvd",,  37.680130,-122.462070,1,,0,
333005,333005,"El Camino Real & Colma Blvd",,  37.679880,-122.461350,1,,0,
333006,333006,"El Camino Real & Old Mission Rd",,  37.674020,-122.454970,1,,0,
333007,333007,"El Camino Real & Old Mission Rd",,  37.673500,-122.454870,1,,0,
333010,333010,"El Camino Real & Serramonte Blvd",,  37.676330,-122.458200,1,,0,
333011,333011,"El Camino Real & Serramonte Blvd",,  37.676220,-122.457590,1,,0,
333014,333014,"Junipero Serra Blvd & Colma Blvd",,  37.677298,-122.469602,1,,0,
333015,333015,"Junipero Serra Blvd & Colma Park N Ride",,  37.682535,-122.470576,1,,0,
333017,333017,"Junipero Serra Blvd & Serra Ctr",,  37.673362,-122.466415,1,,0,
333018,333018,"Junipero Serra Blvd & Serra Ctr",,  37.673054,-122.466507,1,,0,
333502,333502,"Colma BART-Bay 2",,  37.684222,-122.465215,1,,0,
333503,333503,"Colma BART-Bay 3",,  37.684340,-122.465420,1,,0,
333504,333504,"Colma BART-Bay 4",,  37.684460,-122.465600,1,,0,
333505,333505,"Colma BART-Bay 5",,  37.684610,-122.465820,1,,0,
333506,333506,"Colma BART-Bay 6",,  37.684880,-122.466200,1,,0,
333507,333507,"Colma BART-Bay 7",,  37.685030,-122.466440,1,,0,
333508,333508,"Colma BART-Bay 8",,  37.685190,-122.466662,1,,0,
333509,333509,"Colma BART-Bay 9",,  37.684490,-122.465360,1,,0,
333510,333510,"Colma BART-Bay 10",,  37.684640,-122.465570,1,,0,
333511,333511,"Colma BART-Bay 11",,  37.684800,-122.465800,1,,0,
333512,333512,"Colma BART-Bay 12",,  37.685020,-122.466140,1,,0,
333513,333513,"Junipero Serra Blvd & Colma Blvd",,  37.677014,-122.469724,1,,0,
333515,333515,"San Pedro Rd & Mission St",,  37.689280,-122.466480,1,,0,
333516,333516,"El Camino Real & F St",,  37.682920,-122.463630,1,,0,
334002,334002,"Airport Blvd & Baden Ave",,  37.653555,-122.408134,1,,0,
334003,334003,"S Airport Blvd & Belle Air Rd",,  37.641220,-122.402260,1,,0,
334004,334004,"S Airport Blvd & Belle Air Rd",,  37.640630,-122.402240,1,,0,
334005,334005,"Airport Blvd & Butler Ave",,  37.663237,-122.400985,1,,0,
334006,334006,"Airport Blvd & E Grand Ave",,  37.654427,-122.408089,1,,0,
334007,334007,"255 S Airport Blvd-South SF Conference Ctr",,  37.647290,-122.405370,1,,0,
334008,334008,"Airport Blvd & Linden Ave",,  37.660716,-122.404561,1,,0,
334009,334009,"Airport Blvd & Linden Ave",,  37.660860,-122.404039,1,,0,
334010,334010,"Airport Blvd & Butler Ave",,  37.662851,-122.401060,1,,0,
334011,334011,"S Airport Blvd & Utah Ave",,  37.645540,-122.405200,1,,0,
334012,334012,"S Airport Blvd & Utah Ave",,  37.645550,-122.404890,1,,0,
334013,334013,"Alhambra Ave & Avalon Ave",,  37.641538,-122.438110,1,,0,
334016,334016,"Alta Loma Ave & Del Monte Ave",,  37.663020,-122.452940,1,,0,
334017,334017,"Alta Loma Ave & Del Monte Ave",,  37.663140,-122.453000,1,,0,
334021,334021,"Armour Ave & Linden Ave",,  37.661550,-122.407520,1,,0,
334024,334024,"Arroyo Dr & Capay Cir",,  37.651980,-122.443220,1,,0,
334025,334025,"Arroyo Dr & Cuesta Dr",,  37.652000,-122.443380,1,,0,
334027,334027,"Arroyo Dr & El Camino Real",,  37.656170,-122.436760,1,,0,
334028,334028,"Arroyo Dr & Erica Dr",,  37.648820,-122.449030,1,,0,
334029,334029,"Arroyo Dr & Escanyo Dr",,  37.649760,-122.446330,1,,0,
334030,334030,"Arroyo Dr & Escanyo Dr",,  37.650010,-122.445830,1,,0,
334031,334031,"Arroyo Dr & Indio Dr",,  37.654320,-122.440080,1,,0,
334032,334032,"Arroyo Dr & Indio Dr",,  37.654190,-122.440400,1,,0,
334033,334033,"Avalon Ave & Alhambra Ave",,  37.641780,-122.438050,1,,0,
334034,334034,"Avalon Ave & Valencia",,  37.643410,-122.435500,1,,0,
334042,334042,"Callan Blvd & Olmstead Ct",,  37.646140,-122.464520,1,,0,
334043,334043,"Callan Blvd & Duhallow Way",,  37.645510,-122.464170,1,,0,
334044,334044,"Callan Blvd & Greendale Dr",,  37.648050,-122.466550,1,,0,
334046,334046,"Callan Blvd & Leix Way",,  37.648447,-122.467272,1,,0,
334047,334047,"Callan Blvd & Westborough Blvd",,  37.643580,-122.462690,1,,0,
334048,334048,"Callan Blvd & Westborough Blvd",,  37.643410,-122.462360,1,,0,
