TAZ_ORIGINAL,AVGTTS,DIST,PCTDETOUR,TERMINALTIME
500098,0,0,0,1
500100,0,0,0,1
500101,0,0,0,1
500102,0,0,0,1
500103,0,0,0,1
500104,0,0,0,1
500105,0,0,0,1
500106,0,0,0,1
500107,0,0,0,1
500108,0,0,0,1
500109,0,0,0,1
500110,0,0,0,1
500111,0,0,0,1
500112,0,0,0,1
500113,0,0,0,1
500114,0,0,0,1
500115,0,0,0,1
500116,0,0,0,1
500117,0,0,0,1
500119,0,0,0,1
500120,0,0,0,1
500121,0,0,0,1
500122,0,0,0,1
500123,0,0,0,1
500124,0,0,0,1
500125,0,0,0,1
500126,0,0,0,1
500127,0,0,0,1
500128,0,0,0,1
500129,0,0,0,1
500130,0,0,0,1
500131,0,0,0,1
500132,0,0,0,1
500133,0,0,0,1
500134,0,0,0,1
500135,0,0,0,1
500136,0,0,0,1
500138,0,0,0,1
500140,0,0,0,1
500141,0,0,0,1
500142,0,0,0,1
500143,0,0,0,1
500144,0,0,0,1
500145,0,0,0,1
500146,0,0,0,1
500147,0,0,0,1
500148,0,0,0,1
500149,0,0,0,1
500150,0,0,0,1
500151,0,0,0,1
500152,0,0,0,1
500153,0,0,0,1
500154,0,0,0,1
500155,0,0,0,1
500156,0,0,0,1
500157,0,0,0,1
500158,0,0,0,1
500159,0,0,0,1
500160,0,0,0,1
500161,0,0,0,1
500162,0,0,0,1
500163,0,0,0,1
500164,0,0,0,1
500165,0,0,0,1
500166,0,0,0,1
500167,0,0,0,1
500168,0,0,0,1
500169,0,0,0,1
500170,0,0,0,1
500171,0,0,0,1
500172,0,0,0,1
500173,0,0,0,1
500174,0,0,0,1
500175,0,0,0,1
500176,0,0,0,1
500177,0,0,0,1
500178,0,0,0,1
500179,0,0,0,1
500180,0,0,0,1
500181,0,0,0,1
500182,0,0,0,1
500183,0,0,0,1
500184,0,0,0,1
500185,0,0,0,1
500186,0,0,0,1
500187,0,0,0,1
500188,0,0,0,1
500189,0,0,0,1
500190,0,0,0,1
500191,0,0,0,1
500192,0,0,0,1
500193,0,0,0,1
500194,0,0,0,1
500195,0,0,0,1
500196,0,0,0,1
500197,0,0,0,1
500198,0,0,0,1
500199,0,0,0,1
500200,0,0,0,1
500202,0,0,0,1
500203,0,0,0,1
500204,0,0,0,1
500205,0,0,0,1
500206,0,0,0,1
500207,0,0,0,1
500208,0,0,0,1
500209,0,0,0,1
500210,0,0,0,1
500211,0,0,0,1
500212,0,0,0,1
500213,0,0,0,1
500214,0,0,0,1
500215,0,0,0,1
500216,0,0,0,1
500217,0,0,0,1
500218,0,0,0,1
500219,0,0,0,1
500220,0,0,0,1
500222,0,0,0,1
500223,0,0,0,1
500225,0,0,0,1
500226,0,0,0,1
500227,0,0,0,1
500228,0,0,0,1
500229,0,0,0,1
500230,0,0,0,1
500231,0,0,0,1
500232,0,0,0,1
500233,0,0,0,1
500234,0,0,0,1
500235,0,0,0,1
500237,0,0,0,1
500238,0,0,0,1
500239,0,0,0,1
500240,0,0,0,1
500241,0,0,0,1
500243,0,0,0,1
500244,0,0,0,1
500245,0,0,0,1
500246,0,0,0,1
500247,0,0,0,1
500248,0,0,0,1
500249,0,0,0,1
500250,0,0,0,1
500251,0,0,0,1
500252,0,0,0,1
500253,0,0,0,1
500255,0,0,0,1
500256,0,0,0,1
500257,0,0,0,1
500258,0,0,0,1
500259,0,0,0,1
500260,0,0,0,1
500263,0,0,0,1
500264,0,0,0,1
500265,0,0,0,1
500266,0,0,0,1
500267,0,0,0,1
500268,0,0,0,1
500269,0,0,0,1
500270,0,0,0,1
500271,0,0,0,1
500272,0,0,0,1
500273,0,0,0,1
500274,0,0,0,1
500275,0,0,0,1
500276,0,0,0,1
500277,0,0,0,1
500278,0,0,0,1
500279,0,0,0,1
500280,0,0,0,1
500281,0,0,0,1
500282,0,0,0,1
500283,0,0,0,1
500284,0,0,0,1
500285,0,0,0,1
500286,0,0,0,1
500287,0,0,0,1
600001,0,0,0,1
600002,0,0,0,1
600003,0,0,0,1
600004,0,0,0,1
600005,0,0,0,1
600006,0,0,0,1
600007,0,0,0,1
600008,0,0,0,1
600009,0,0,0,1
600010,0,0,0,1
600011,0,0,0,1
600012,0,0,0,1
600013,0,0,0,1
600014,0,0,0,1
600015,0,0,0,1
600017,0,0,0,1
600018,0,0,0,1
600019,0,0,0,1
600020,0,0,0,1
600021,0,0,0,1
600022,0,0,0,1
600023,0,0,0,1
600024,0,0,0,1
600025,0,0,0,1
600026,0,0,0,1
600027,0,0,0,1
600028,0,0,0,1
600029,0,0,0,1
600030,0,0,0,1
600032,0,0,0,1
600033,0,0,0,1
600034,0,0,0,1
600035,0,0,0,1
600036,0,0,0,1
600037,0,0,0,1
600038,0,0,0,1
600039,0,0,0,1
600040,0,0,0,1
600041,0,0,0,1
600042,0,0,0,1
600044,0,0,0,1
600045,0,0,0,1
600046,0,0,0,1
600047,0,0,0,1
600048,0,0,0,1
600049,0,0,0,1
600050,0,0,0,1
600051,0,0,0,1
600052,0,0,0,1
600053,0,0,0,1
600054,0,0,0,1
600055,0,0,0,1
600056,0,0,0,1
600058,0,0,0,1
600059,0,0,0,1
600060,0,0,0,1
600061,0,0,0,1
600062,0,0,0,1
600064,0,0,0,1
600066,0,0,0,1
600067,0,0,0,1
600068,0,0,0,1
600069,0,0,0,1
600070,0,0,0,1
600071,0,0,0,1
600072,0,0,0,1
600073,0,0,0,1
600075,0,0,0,1
600076,0,0,0,1
600077,0,0,0,1
600078,0,0,0,1
600079,0,0,0,1
600080,0,0,0,1
600081,0,0,0,1
600082,0,0,0,1
600083,0,0,0,1
600084,0,0,0,1
600085,0,0,0,1
600086,0,0,0,1
600087,0,0,0,1
600088,0,0,0,1
600089,0,0,0,1
600090,0,0,0,1
600091,0,0,0,1
600092,0,0,0,1
600093,0,0,0,1
600094,0,0,0,1
600095,0,0,0,1
600096,0,0,0,1
600097,0,0,0,1
600098,0,0,0,1
600099,0,0,0,1
600100,0,0,0,1
600101,0,0,0,1
600102,0,0,0,1
600103,0,0,0,1
600105,0,0,0,1
600106,0,0,0,1
600107,0,0,0,1
700001,0,0,0,1
700002,0,0,0,1
700003,0,0,0,1
700005,0,0,0,1
700006,0,0,0,1
700007,0,0,0,1
700008,0,0,0,1
700009,0,0,0,1
700010,0,0,0,1
700011,0,0,0,1
700012,0,0,0,1
700013,0,0,0,1
700014,0,0,0,1
700015,0,0,0,1
700016,0,0,0,1
700017,0,0,0,1
700019,0,0,0,1
700020,0,0,0,1
700021,0,0,0,1
700022,0,0,0,1
700023,0,0,0,1
700024,0,0,0,1
700025,0,0,0,1
700026,0,0,0,1
700027,0,0,0,1
700028,0,0,0,1
700029,0,0,0,1
700030,0,0,0,1
700031,0,0,0,1
700032,0,0,0,1
700033,0,0,0,1
700034,0,0,0,1
700035,0,0,0,1
700037,0,0,0,1
700038,0,0,0,1
700039,0,0,0,1
700040,0,0,0,1
700041,0,0,0,1
700042,0,0,0,1
700043,0,0,0,1
700044,0,0,0,1
700045,0,0,0,1
700046,0,0,0,1
700047,0,0,0,1
700048,0,0,0,1
700049,0,0,0,1
700050,0,0,0,1
700051,0,0,0,1
700052,0,0,0,1
700053,0,0,0,1
700054,0,0,0,1
700055,0,0,0,1
700056,0,0,0,1
700057,0,0,0,1
700058,0,0,0,1
700059,0,0,0,1
700060,0,0,0,1
700061,0,0,0,1
700062,0,0,0,1
700063,0,0,0,1
700064,0,0,0,1
700065,0,0,0,1
700068,0,0,0,1
700069,0,0,0,1
700070,0,0,0,1
700071,0,0,0,1
700072,0,0,0,1
700073,0,0,0,1
700074,0,0,0,1
700075,0,0,0,1
700076,0,0,0,1
700077,0,0,0,1
700078,0,0,0,1
700079,0,0,0,1
700080,0,0,0,1
700081,0,0,0,1
700082,0,0,0,1
700083,0,0,0,1
700084,0,0,0,1
700085,0,0,0,1
700086,0,0,0,1
700087,0,0,0,1
700088,0,0,0,1
700089,0,0,0,1
700090,0,0,0,1
700091,0,0,0,1
700092,0,0,0,1
700093,0,0,0,1
700094,0,0,0,1
700095,0,0,0,1
700097,0,0,0,1
700098,0,0,0,1
700099,0,0,0,1
700100,0,0,0,1
700101,0,0,0,1
700102,0,0,0,1
700103,0,0,0,1
700105,0,0,0,1
700106,0,0,0,1
700107,0,0,0,1
700108,0,0,0,1
700109,0,0,0,1
700110,0,0,0,1
700111,0,0,0,1
700112,0,0,0,1
700113,0,0,0,1
700114,0,0,0,1
700115,0,0,0,1
700116,0,0,0,1
700117,0,0,0,1
700121,0,0,0,1
700122,0,0,0,1
700123,0,0,0,1
700124,0,0,0,1
700125,0,0,0,1
700126,0,0,0,1
700127,0,0,0,1
700128,0,0,0,1
700129,0,0,0,1
700130,0,0,0,1
700131,0,0,0,1
700132,0,0,0,1
700133,0,0,0,1
700134,0,0,0,1
700135,0,0,0,1
700136,0,0,0,1
700137,0,0,0,1
700138,0,0,0,1
700139,0,0,0,1
700140,0,0,0,1
700141,0,0,0,1
700142,0,0,0,1
700143,0,0,0,1
700144,0,0,0,1
700145,0,0,0,1
700146,0,0,0,1
700147,0,0,0,1
700148,0,0,0,1
700149,0,0,0,1
700150,0,0,0,1
700151,0,0,0,1
700155,0,0,0,1
700156,0,0,0,1
700157,0,0,0,1
700158,0,0,0,1
700160,0,0,0,1
700161,0,0,0,1
700162,0,0,0,1
700163,0,0,0,1
700164,0,0,0,1
700165,0,0,0,1
700167,0,0,0,1
700168,0,0,0,1
700169,0,0,0,1
700170,0,0,0,1
700171,0,0,0,1
700172,0,0,0,1
700173,0,0,0,1
700174,0,0,0,1
700175,0,0,0,1
700176,0,0,0,1
700177,0,0,0,1
700178,0,0,0,1
700179,0,0,0,1
700180,0,0,0,1
700181,0,0,0,1
700182,0,0,0,1
700183,0,0,0,1
700184,0,0,0,1
700185,0,0,0,1
700186,0,0,0,1
700187,0,0,0,1
700190,0,0,0,1
700191,0,0,0,1
700192,0,0,0,1
700193,0,0,0,1
700195,0,0,0,1
700196,0,0,0,1
700197,0,0,0,1
700198,0,0,0,1
700199,0,0,0,1
700201,0,0,0,1
700202,0,0,0,1
700203,0,0,0,1
700204,0,0,0,1
700205,0,0,0,1
700206,0,0,0,1
700207,0,0,0,1
700208,0,0,0,1
700209,0,0,0,1
700210,0,0,0,1
700211,0,0,0,1
700212,0,0,0,1
700213,0,0,0,1
700214,0,0,0,1
700216,0,0,0,1
700217,0,0,0,1
700218,0,0,0,1
700219,0,0,0,1
700220,0,0,0,1
700221,0,0,0,1
700222,0,0,0,1
700225,0,0,0,1
700226,0,0,0,1
700227,0,0,0,1
700228,0,0,0,1
700229,0,0,0,1
700230,0,0,0,1
700231,0,0,0,1
700232,0,0,0,1
700233,0,0,0,1
700234,0,0,0,1
700235,0,0,0,1
700236,0,0,0,1
700237,0,0,0,1
700238,0,0,0,1
700239,0,0,0,1
700240,0,0,0,1
700241,0,0,0,1
700242,0,0,0,1
700243,0,0,0,1
700244,0,0,0,1
700245,0,0,0,1
700246,0,0,0,1
700247,0,0,0,1
700248,0,0,0,1
700249,0,0,0,1
700250,0,0,0,1
700251,0,0,0,1
700252,0,0,0,1
700254,0,0,0,1
700255,0,0,0,1
700256,0,0,0,1
700259,0,0,0,1
700260,0,0,0,1
700261,0,0,0,1
700262,0,0,0,1
700263,0,0,0,1
700264,0,0,0,1
700265,0,0,0,1
700266,0,0,0,1
700267,0,0,0,1
700268,0,0,0,1
700269,0,0,0,1
700270,0,0,0,1
700271,0,0,0,1
700272,0,0,0,1
700273,0,0,0,1
700274,0,0,0,1
700276,0,0,0,1
700277,0,0,0,1
700278,0,0,0,1
700279,0,0,0,1
700280,0,0,0,1
700281,0,0,0,1
700282,0,0,0,1
700283,0,0,0,1
700284,0,0,0,1
700285,0,0,0,1
700287,0,0,0,1
700288,0,0,0,1
700289,0,0,0,1
700290,0,0,0,1
700291,0,0,0,1
700292,0,0,0,1
700293,0,0,0,1
700294,0,0,0,1
700295,0,0,0,1
700296,0,0,0,1
700297,0,0,0,1
700298,0,0,0,1
700299,0,0,0,1
700300,0,0,0,1
700301,0,0,0,1
700302,0,0,0,1
700303,0,0,0,1
700304,0,0,0,1
700305,0,0,0,1
700306,0,0,0,1
700307,0,0,0,1
700308,0,0,0,1
700309,0,0,0,1
700310,0,0,0,1
700311,0,0,0,1
700312,0,0,0,1
700313,0,0,0,1
700314,0,0,0,1
700315,0,0,0,1
700316,0,0,0,1
700317,0,0,0,1
700318,0,0,0,1
700319,0,0,0,1
700320,0,0,0,1
700321,0,0,0,1
700322,0,0,0,1
700323,0,0,0,1
700324,0,0,0,1
700325,0,0,0,1
700326,0,0,0,1
700330,0,0,0,1
700331,0,0,0,1
700332,0,0,0,1
700333,0,0,0,1
700334,0,0,0,1
700335,0,0,0,1
700337,0,0,0,1
700338,0,0,0,1
700339,0,0,0,1
700340,0,0,0,1
700341,0,0,0,1
700342,0,0,0,1
700343,0,0,0,1
700345,0,0,0,1
700346,0,0,0,1
700347,0,0,0,1
700348,0,0,0,1
700350,0,0,0,1
700351,0,0,0,1
700352,0,0,0,1
700353,0,0,0,1
700354,0,0,0,1
700355,0,0,0,1
700356,0,0,0,1
700357,0,0,0,1
700358,0,0,0,1
700359,0,0,0,1
700360,0,0,0,1
700361,0,0,0,1
700363,0,0,0,1
700364,0,0,0,1
700366,0,0,0,1
700367,0,0,0,1
700368,0,0,0,1
700369,0,0,0,1
700370,0,0,0,1
700371,0,0,0,1
700372,0,0,0,1
700373,0,0,0,1
700374,0,0,0,1
700375,0,0,0,1
700376,0,0,0,1
700377,0,0,0,1
700379,0,0,0,1
700380,0,0,0,1
700381,0,0,0,1
700382,0,0,0,1
700383,0,0,0,1
700384,0,0,0,1
700385,0,0,0,1
700386,0,0,0,1
700387,0,0,0,1
800001,0,0,0,1
800002,0,0,0,1
800003,0,0,0,1
800004,0,0,0,1
800005,0,0,0,1
800006,0,0,0,1
800007,0,0,0,1
800008,0,0,0,1
800009,0,0,0,1
800010,0,0,0,1
800011,0,0,0,1
800012,0,0,0,1
800013,0,0,0,1
800014,0,0,0,1
800015,0,0,0,1
800016,0,0,0,1
800017,0,0,0,1
800018,0,0,0,1
800019,0,0,0,1
800020,0,0,0,1
800021,0,0,0,1
800022,0,0,0,1
800023,0,0,0,1
800024,0,0,0,1
800025,0,0,0,1
800027,0,0,0,1
800028,0,0,0,1
800029,0,0,0,1
800030,0,0,0,1
800031,0,0,0,1
800032,0,0,0,1
800034,0,0,0,1
800035,0,0,0,1
800036,0,0,0,1
800037,0,0,0,1
800038,0,0,0,1
800039,0,0,0,1
800040,0,0,0,1
800041,0,0,0,1
800042,0,0,0,1
800043,0,0,0,1
800044,0,0,0,1
800045,0,0,0,1
800046,0,0,0,1
800047,0,0,0,1
800048,0,0,0,1
800049,0,0,0,1
800050,0,0,0,1
800051,0,0,0,1
800052,0,0,0,1
800053,0,0,0,1
800054,0,0,0,1
800055,0,0,0,1
800056,0,0,0,1
800057,0,0,0,1
800058,0,0,0,1
800059,0,0,0,1
800060,0,0,0,1
800061,0,0,0,1
800062,0,0,0,1
800063,0,0,0,1
800064,0,0,0,1
800065,0,0,0,1
800066,0,0,0,1
800067,0,0,0,1
800068,0,0,0,1
800069,0,0,0,1
800070,0,0,0,1
800071,0,0,0,1
800072,0,0,0,1
800073,0,0,0,1
800074,0,0,0,1
800075,0,0,0,1
800076,0,0,0,1
800077,0,0,0,1
800078,0,0,0,1
800079,0,0,0,1
800080,0,0,0,1
800081,0,0,0,1
800082,0,0,0,1
800084,0,0,0,1
800085,0,0,0,1
800086,0,0,0,1
800087,0,0,0,1
800088,0,0,0,1
800089,0,0,0,1
800090,0,0,0,1
800091,0,0,0,1
800092,0,0,0,1
800093,0,0,0,1
800094,0,0,0,1
800095,0,0,0,1
800096,0,0,0,1
800097,0,0,0,1
800098,0,0,0,1
800099,0,0,0,1
800100,0,0,0,1
800101,0,0,0,1
800103,0,0,0,1
800104,0,0,0,1
800105,0,0,0,1
800106,0,0,0,1
800107,0,0,0,1
800108,0,0,0,1
800109,0,0,0,1
800110,0,0,0,1
800111,0,0,0,1
800113,0,0,0,1
800114,0,0,0,1
800115,0,0,0,1
800116,0,0,0,1
800117,0,0,0,1
800118,0,0,0,1
800119,0,0,0,1
800120,0,0,0,1
800121,0,0,0,1
800122,0,0,0,1
800123,0,0,0,1
800124,0,0,0,1
800125,0,0,0,1
800126,0,0,0,1
800127,0,0,0,1
800128,0,0,0,1
800129,0,0,0,1
800130,0,0,0,1
800131,0,0,0,1
800132,0,0,0,1
800133,0,0,0,1
800134,0,0,0,1
800135,0,0,0,1
800136,0,0,0,1
800137,0,0,0,1
800138,0,0,0,1
800140,0,0,0,1
800141,0,0,0,1
800142,0,0,0,1
800143,0,0,0,1
800144,0,0,0,1
800145,0,0,0,1
800146,0,0,0,1
800147,0,0,0,1
800148,0,0,0,1
800149,0,0,0,1
800150,0,0,0,1
800151,0,0,0,1
800152,0,0,0,1
800153,0,0,0,1
800154,0,0,0,1
800155,0,0,0,1
800156,0,0,0,1
800158,0,0,0,1
800159,0,0,0,1
800160,0,0,0,1
800161,0,0,0,1
800163,0,0,0,1
800164,0,0,0,1
800165,0,0,0,1
800166,0,0,0,1
800167,0,0,0,1
800168,0,0,0,1
800169,0,0,0,1
800170,0,0,0,1
800171,0,0,0,1
800172,0,0,0,1
800173,0,0,0,1
800174,0,0,0,1
800175,0,0,0,1
800176,0,0,0,1
800177,0,0,0,1
800178,0,0,0,1
800179,0,0,0,1
800180,0,0,0,1
800181,0,0,0,1
800182,0,0,0,1
800183,0,0,0,1
800184,0,0,0,1
800185,0,0,0,1
800186,0,0,0,1
800187,0,0,0,1
800188,0,0,0,1
800189,0,0,0,1
800190,0,0,0,1
800191,0,0,0,1
800192,0,0,0,1
800193,0,0,0,1
800194,0,0,0,1
800195,0,0,0,1
800196,0,0,0,1
800197,0,0,0,1
800198,0,0,0,1
800199,0,0,0,1
800200,0,0,0,1
800201,0,0,0,1
800202,0,0,0,1
800203,0,0,0,1
800204,0,0,0,1
800205,0,0,0,1
800206,0,0,0,1
800207,0,0,0,1
800208,0,0,0,1
800209,0,0,0,1
800210,0,0,0,1
