stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_name,location_type
37.984538,,-122.098826,936,,Center Ave/Vine Hill Way,0
38.0197,,-122.030037,1955,,5130 Commercial Cir,0
38.015232,,-122.027836,1954,,Commercial Cir/Bates Ave,0
38.014641,,-122.030951,1957,,Commercial Cir/Bates Ave,0
38.019932,,-122.030612,1956,,5099 Commercial Cir,0
37.904877,,-122.067771,1951,,Bart Walnut Creek,0
37.90502,,-122.067645,1950,,Bart Walnut Creek,0
38.015535,,-122.027721,1953,,Commercial Cir/Bates Ave,0
37.979718,,-122.046372,1952,,1461 Concord Ave,0
37.953478,,-121.955184,1959,,Kirker Pass Rd/Allegro Ave,0
38.014704,,-122.030756,1958,,Commercial Cir/Bates Ave,0
37.93107,,-122.039304,829,,Treat Blvd/Carriage Dr,0
37.927568,,-122.044916,828,,Treat Blvd/Candelero Dr,0
37.927595,,-122.04533,825,,Treat Blvd/Candelero Dr,0
37.931186,,-122.039442,824,,Treat Blvd/Carriage Dr,0
37.926474,,-122.05261,827,,Treat Blvd+Jones St/Cherry Ln,0
37.926609,,-122.05091,826,,Treat Blvd/Cherry Ln,0
37.936608,,-122.029363,821,,Treat Blvd/Royal Anne Ln,0
37.938833,,-122.024989,820,,Treat Blvd/Oak Grove Rd,0
37.932865,,-122.036492,823,,Treat Blvd/Arkell Rd,0
37.934634,,-122.033198,822,,Treat Blvd/Winton Dr,0
37.947813,,-122.075317,1483,,Gregory Ln/Rolling Green  Cir,0
37.947802,,-122.0775,1482,,Gregory Ln/Brandon Rd,0
37.947806,,-122.082049,1481,,Gregory Ln/Pleasant Hill Rd,0
37.947971,,-122.077925,1480,,Gregory Ln/Brandon Rd,0
37.947815,,-122.063851,1487,,Gregory Ln/Cleaveland Rd,0
37.947812,,-122.066919,1486,,Gregory Ln/Moiso Ln,0
37.94788,,-122.070687,1485,,Gregory Ln/Price Ln,0
37.947851,,-122.072893,1484,,Gregory Ln/Kahrs Ave,0
37.960996,,-122.078625,1489,,Morello Ave/Taylor Blvd,0
37.947836,,-122.060692,1488,,Gregory Ln/Contra Costa Blvd,0
37.992563,,-122.049642,797,,Solano Way/Solano Ct,0
37.995237,,-122.052887,796,,Solano Way/Hilltop Rd,0
37.998957,,-122.053111,795,,Solano Way/Marsh Dr,0
37.962563,,-122.029747,794,,1080 San Miguel Rd,0
37.960199,,-122.028515,793,,San Miguel Rd/Tioga Rd,0
37.901984,,-122.060659,1716,,N Broadway/Walnut Creek Library,0
37.958424,,-122.027881,791,,San Miguel Rd/Galloway Dr,0
37.960047,,-122.028675,790,,San Miguel Rd/Tioga Rd,0
37.989544,,-122.041936,799,,Solano Way/Grant St,0
37.990595,,-122.045306,798,,Solano Way/Westgate Ave,0
37.795369,,-121.918801,1139,,Tassajara Ranch Dr/Blackstone Dr,0
37.797278,,-121.91747,1138,,Tassajara Ranch Dr/Center Way,0
37.811224,,-121.986977,1133,,Sycamore Valley Rd/Brookside Dr,0
37.969411,,-122.101945,1274,,Alhambra Ave/Glenview Dr,0
37.817448,,-121.996383,1131,,San Ramon Valley Blvd/Sonora Ave,0
37.815432,,-121.99621,1130,,620 San Ramon Valley Blvd,0
37.811949,,-121.976404,1134,,Sycamore Valley Rd/Greenbrook Dr,0
37.959632,,-122.094123,1277,,6638 Alhambra Ave,0
37.97263,,-122.038606,519,,Clayton Rd/Ellis St,0
37.954744,,-121.944361,518,,1887 Camino Estrada,0
37.798854,,-121.888084,2149,,Camino Tassajara/Creekview Pl,0
38.012252,,-122.111644,1009,,Pacheco Blvd/Santa Fe Ave,0
38.012334,,-122.116646,1008,,Pacheco Blvd/Peach St,0
38.012695,,-122.12043,1007,,Pacheco Blvd/Bush St,0
38.014302,,-122.126401,1004,,Pacheco Blvd/Arreba St,0
37.953933,,-121.945751,515,,Camino Estrada/Sepulveda Ct,0
37.884286,,-122.083774,1002,,Olympic Blvd/Bridgefield Rd,0
37.886765,,-122.034649,1001,,Mountain View Blvd/Mynah Ct,0
37.87953,,-122.056495,1000,,Meadow Rd/Meadow Crest Ln,0
37.864861,,-122.100012,1227,,500 St Mary's Rd,0
37.965591,,-122.038426,622,,Detroit Ave/Lynn Ave,0
37.877164,,-122.100874,1225,,711 St Mary's Rd,0
37.88114,,-122.10405,1224,,3333 St Mary's Rd,0
37.976633,,-122.029624,627,,East St/Sunset Ave,0
37.978212,,-122.030763,626,,East St/Willow Pass Rd,0
37.982519,,-122.033997,625,,East St/Bacon St,0
37.982653,,-122.033848,624,,East St/Bacon St,0
37.972272,,-122.040916,629,,Fry Way/Clayton Rd,0
37.857453,,-122.102108,1229,,St Mary's Rd/Driftwood Dr,0
37.858926,,-122.101824,1228,,St Mary's Rd/Rohrer Dr,0
37.763261,,-121.948301,1573,,Alcosta Blvd/Canyon Woods Dr,0
37.759129,,-121.9424,1572,,Alcosta Blvd/Canyon Hills Dr,0
37.946643,,-121.961663,687,,Michigan Blvd/Round Tree Way,0
37.753784,,-121.938527,1570,,Alcosta Blvd/Montevideo Dr,0
37.770577,,-121.956334,1576,,Alcosta Blvd/Woodland Dr,0
37.769257,,-121.955326,1575,,Alcosta Blvd/Overlook Dr/Woodland,0
37.765759,,-121.95167,1574,,Alcosta Blvd/Bollinger Canyon Rd,0
37.911677,,-122.046182,2095,,Ygnacio Valley Rd/Marchbanks Dr,0
37.659086,,-121.88246,2094,,Ace Train Station,0
37.896139,,-122.103002,2097,,Mt Diablo Blvd/Carol Ln,0
37.708045,,-121.925115,2091,,Village Pkwy/Lewis Ave,0
37.705202,,-121.908662,2092,,Dublin Blvd/Scarlett Ct,0
37.98353,,-122.125662,2099,,Alhambra Ave/Alhambra Valley Rd,0
37.760331,,-121.978633,2098,,Bollinger Canyon Rd/Marsh Dr,0
37.922279,,-122.063813,1829,,N Main St/Auto Center Dr,0
37.919066,,-122.064933,1828,,N Main St/Sos Dr,0
37.907053,,-122.058899,1825,,N Civic Dr/Ygnacio Valley Rd,0
37.908713,,-122.058717,1824,,141 N Civic Dr,0
37.917513,,-122.065471,1827,,N Main St/San Luis Rd,0
37.893599,,-122.058271,1826,,S Main St/Newell Ave,0
37.914949,,-122.059668,1821,,N Civic Dr/Deodora Way,0
37.916957,,-122.05928,1820,,N Civic Dr/Walden Rd,0
37.910639,,-122.059776,1823,,N Civic Dr/Pine St,0
37.911906,,-122.060169,1822,,N Civic Dr/Parkside Dr,0
37.992444,,-122.118636,928,,590 Center Ave,0
37.992354,,-122.112693,929,,Center Ave/Veterans Ct,0
37.799216,,-121.881674,2145,,Camino Tassajara/Charbray St,0
37.860938,,-122.125007,2144,,Moraga Rd/Rheem Blvd,0
37.908136,,-122.055318,2143,,Ygnacio Valley Rd/Walnut Blvd,0
37.921126,,-122.032896,2141,,2067 Ygnacio Valley Rd,0
37.703093,,-121.899892,2140,,Bart Dublin_Pleasanton,0
37.986199,,-122.10422,922,,Center Ave/Morello Ave,0
37.988856,,-122.106386,923,,Center Ave/Rolling Hill Way,0
37.991286,,-122.110484,924,,Center Ave/Kaiser Dr,0
37.992736,,-122.113706,925,,Center Ave/Veterans Clinic Driveway,0
37.992587,,-122.118487,926,,597 Center Ave,0
37.799579,,-121.89244,2148,,Camino Tassajara/Monterosso St,0
37.908466,,-122.055112,1923,,Walnut Blvd/Ygnacio Valley Rd,0
37.907779,,-122.054824,1924,,Walnut Blvd/Ygnacio Valley Rd,0
37.903338,,-122.052567,1925,,Walnut Blvd/Sierra Dr,0
37.900387,,-122.050083,1926,,Walnut Blvd/Homestead Ave,0
37.898274,,-122.048152,1927,,Walnut Blvd/Walker Ave,0
37.894344,,-122.041017,1928,,Walnut Blvd/Fraser Dr,0
37.891004,,-122.03245,1929,,Walnut Blvd/Golden Hill Pl,0
37.93836,,-122.025253,832,,Treat Blvd/Oak Grove Rd,0
37.940976,,-122.021166,833,,Treat Blvd/Blarney Ave,0
37.932642,,-122.036549,830,,Treat Blvd/Arkell Rd,0
37.934482,,-122.032979,831,,Treat Blvd/Winton Dr,0
37.94662,,-122.012245,836,,Treat Blvd/Navaronne Way,0
37.950451,,-122.005355,837,,Treat Blvd/Kingswood Dr,0
37.94295,,-122.018273,834,,Treat Blvd/San Simeon Dr,0
37.944905,,-122.01538,835,,Treat Blvd/Citrus Ave,0
37.955502,,-122.001245,838,,Treat Blvd/Cowell Rd,0
37.957832,,-121.998259,839,,Treat Blvd/Pembroke Dr,0
37.938716,,-122.025196,1987,,Oak Grove Rd/Treat Blvd,0
37.95065,,-122.083743,1532,,Pleasant Hill Rd/Strand Ave,0
37.978496,,-122.032717,784,,Salvio St/Colfax St,0
37.976843,,-122.036255,785,,Salvio St/Galindo St,0
37.976584,,-122.036381,786,,Salvio St/Galindo St,0
37.977853,,-122.03367,787,,Salvio St/Grant St,0
38.011505,,-122.023497,780,,Port Chicago Hwy/Arnold Industrial,0
38.004358,,-122.02426,781,,Port Chicago Hwy/Panoramic Dr,0
37.995601,,-122.030793,782,,Port Chicago Hwy/Olivera Rd,0
37.980667,,-122.02834,783,,Salvio St/Date St,0
37.962366,,-122.029896,789,,1080 San Miguel Rd,0
37.759244,,-121.970841,1588,,Bollinger Canyon Rd/Talavera Dr,0
37.75945,,-121.968331,1589,,Bollinger Canyon/San Ramon Valley,0
37.885734,,-122.193478,1370,,Camino Pablo/El Toyonal,0
37.767708,,-121.98895,1582,,Bollinger Canyon Rd/Dos Rios Dr,0
37.766281,,-121.986486,1583,,Bollinger Canyon Rd/Marsh Dr,0
37.772399,,-121.995955,1580,,Bollinger Canyon Rd/Crow Canyon Rd,0
37.76925,,-121.992882,1581,,Bollinger Canyon Rd/Anza Ct,0
37.761759,,-121.98088,1586,,Bollinger Canyon Rd/Paddock Dr,0
37.759145,,-121.977029,1587,,Bollinger Canyon Rd/Morgan Dr,0
37.765166,,-121.98472,1584,,Bollinger Canyon Rd/Ascension Dr,0
37.763525,,-121.982909,1585,,Bollinger Canyon Rd/Norris Canyon,0
38.018503,,-122.139497,1039,,Amtrak,0
38.019464,,-122.135142,1032,,Court St/Marina Vista,0
38.015714,,-122.130487,1030,,Pine St/Susana St,0
38.017317,,-122.133112,1031,,Court St/Green St,0
37.979788,,-122.035155,502,,Bonifacio St/Grant St,0
37.978224,,-122.038463,503,,Bonifacio St/Concord Ave,0
37.939271,,-121.926833,500,,Clayton Rd/Peacock Creek Dr,0
37.896663,,-122.098032,1212,,Mt Diablo Blvd/Mt Diablo Ct,0
37.892259,,-122.116126,1213,,Mt Diablo Blvd/First St,0
37.894815,,-122.106225,1210,,Mt Diablo Blvd/Hampton Dr,0
37.974103,,-122.060087,633,,Ufcw And Employers Plaza,0
37.886373,,-122.0928,1216,,Pleasant Hill Rd/Olympic Blvd,0
37.891859,,-122.094039,1217,,Pleasant Hill Rd/Condit Rd,0
37.976096,,-122.032059,636,,Grant St/Concord Blvd,0
37.97887,,-122.034097,637,,Grant St/Pacheco St,0
37.979726,,-122.034822,638,,Grant St/Bonifacio St,0
37.984124,,-122.035447,639,,Grant St/High School Ave,0
37.897905,,-122.096117,1218,,Pleasant Hill Rd/Hwy 24,0
37.895202,,-122.095756,1219,,Pleasant Hill Rd/Old Tunnel Rd,0
37.960299,,-122.061274,1454,,Contra Costa Blvd/Harriet Dr,0
37.949121,,-122.05997,1455,,1972 Contra Costa Blvd,0
37.959898,,-122.06156,1456,,Contra Costa Blvd/Harriet Dr,0
37.95814,,-122.061098,1457,,Contra Costa Blvd/Ellinwood Dr,0
37.967346,,-122.062904,1450,,Contra Costa Blvd/Viking Dr,0
37.951914,,-122.059986,1451,,Contra Costa Blvd/East Vivian Dr,0
37.830175,,-121.987375,1100,,Diablo Rd/El Cerro Blvd,0
37.825865,,-121.987408,1101,,Diablo Rd/Arroyo Dr,0
37.954902,,-122.060323,1458,,Contra Costa Blvd/Doray Dr,0
37.95318,,-122.060321,1459,,Contra Costa Blvd/Doris Dr,0
37.928255,,-122.055667,2136,,Bart Pleasant Hill,0
37.928425,,-122.055449,2137,,Bart Pleasant Hill,0
37.928577,,-122.055254,2138,,Bart Pleasant Hill,0
37.919821,,-122.058756,1858,,Oak Rd/Charter Oak Cir,0
37.921624,,-122.058208,1859,,Oak Rd/Walden Park,0
37.917721,,-122.010465,1850,,Oak Grove Rd/Arbolado Dr,0
37.915144,,-122.008419,1851,,Oak Grove Rd/Walnut Ave,0
37.92996,,-122.016688,1857,,Oak Grove Rd/Shadelands Dr,0
37.971097,,-122.068955,2172,,Diablo Valley College,0
37.971213,,-122.068966,2173,,Diablo Valley College,0
37.97083,,-122.068908,2170,,Diablo Valley College,0
37.97099,,-122.068943,2171,,Diablo Valley College,0
37.950756,,-122.046807,2176,,1370 Monument Blvd,0
37.885159,,-122.076946,2177,,Olympic Blvd/Panoramic Way,0
37.892902,,-122.035919,2175,,Walnut Blvd/Scots Ln,0
37.983498,,-122.06956,915,,Center Ave/Blackwood Dr,0
37.983393,,-122.067744,914,,Center Ave/Pacheco Blvd,0
37.983852,,-122.081273,917,,Center Ave/Mono Dr,0
37.983502,,-122.074583,916,,Center Ave/Raymond Dr,0
37.881735,,-122.055051,911,,Castlehill Rd/Garland Ct,0
37.885211,,-122.077899,910,,Boulevard Way/Olympic Blvd,0
37.983852,,-122.063837,913,,Center Ave/Marsh Dr,0
37.88213,,-122.052159,912,,Castlehill Rd/Arbol Grande,0
37.952835,,-121.947015,516,,Camino Estrada/Pamplona Ct,0
37.918115,,-122.038566,1933,,1895 Ygnacio Valley Rd,0
37.907931,,-122.054939,1931,,Ygnacio Valley Rd/Walnut Blvd,0
37.90641,,-122.059575,1930,,Ygnacio Valley Rd/Civic Dr,0
37.913168,,-122.044003,1937,,Ygnacio Valley Rd/Kinross Dr,0
37.920643,,-122.035077,1936,,Ygnacio Valley Rd/Bancroft Rd,0
37.923922,,-122.02718,1935,,Ygnacio Valley Rd/Lennon Ln,0
37.922538,,-122.02967,1934,,Ygnacio Valley Rd/Wimbledon Rd,0
37.907134,,-122.058026,1939,,Ygnacio Valley Rd/N Civic Dr,0
37.909236,,-122.051886,1938,,Ygnacio Valley Rd/Homestead Ave,0
37.930493,,-121.936714,458,,Mountaire Cir/Mt Washington Way,0
37.972019,,-121.997636,847,,West St/Chestnut Ave,0
37.973393,,-121.996017,846,,West St/Clayton Way,0
37.974973,,-121.994064,845,,West St/Glendale Ave,0
37.976669,,-121.992031,844,,West St/Forestview Ave,0
37.962161,,-121.993953,840,,Treat Blvd/Bel Air Dr,0
37.970528,,-121.999095,849,,West St/Salem St,0
37.970046,,-121.999979,848,,West St/Wesley Ct,0
37.885111,,-122.051349,1739,,1459 Creekside Dr,0
37.887338,,-122.054715,1738,,Creekside Dr/Quail Ct,0
37.980745,,-121.996975,662,,Landana Dr/Cottonwood Dr,0
37.896254,,-122.062786,1737,,S California Blvd/Olympic Blvd,0
37.998825,,-122.051306,753,,1970 Olivera Rd,0
37.998659,,-122.047167,752,,Olivera Rd/Peralta Rd,0
37.997886,,-122.042177,750,,Olivera Rd/Northwood Dr,0
37.99657,,-122.036818,757,,Olivera Rd/Hillsborough Dr,0
37.997619,,-122.04213,756,,Olivera Rd/Grant St,0
37.998196,,-122.045292,755,,Olivera Rd/Terraza Del Sol,0
37.998471,,-122.047672,754,,Olivera Rd/Peralta Rd,0
37.995582,,-122.032356,759,,Olivera Rd/Welch Ct,0
37.995956,,-122.034208,758,,Olivera Rd/Thunderbird Dr,0
37.766593,,-121.986429,1595,,Bollinger Canyon Rd/Marsh Dr,0
37.765336,,-121.984377,1594,,Bollinger Canyon Rd/Ascension Dr,0
37.769571,,-121.992756,1597,,Bollinger Canyon Rd/Fountainhead Dr,0
37.767904,,-121.988584,1596,,Bollinger Canyon Rd/Dos Rios Dr,0
37.759457,,-121.976949,1591,,Bollinger Canyon Rd/Andora Ln,0
37.759557,,-121.97083,1590,,Bollinger Canyon Rd/Talavera Dr,0
37.763766,,-121.982691,1593,,Bollinger Canyon Rd/Norris Canyon,0
37.761991,,-121.980628,1592,,Bollinger Canyon Rd/Aranda Dr,0
38.012322,,-122.105746,1025,,Pacheco Blvd/Refinery Rd,0
38.010792,,-122.101845,1024,,Pacheco Blvd/Morello Ave,0
38.012966,,-122.118004,1027,,Pacheco Blvd/Shell Ave,0
38.012413,,-122.111207,1026,,Pacheco Blvd/Howe Rd,0
38.003426,,-122.083193,1021,,4639 Pacheco Blvd,0
37.990401,,-122.07302,1020,,Pacheco Blvd/N Buchanan Cir,0
38.008399,,-122.095573,1023,,Pacheco Blvd/Camino Del Sol,0
38.007038,,-122.09203,1022,,Pacheco Blvd/Arthur Rd,0
38.014462,,-122.126356,1029,,Pacheco Blvd/Arreba St,0
38.012838,,-122.120292,1028,,Pacheco Blvd/Bush St,0
38.017032,,-122.138332,1034,,Escobar St/Castro St,0
37.965509,,-122.062246,605,,Contra Costa Blvd+Sun Valley/Viking,0
37.971066,,-122.063668,604,,Contra Costa Blvd/Golf Club Rd,0
37.894143,,-122.108049,1209,,Mt Diablo Blvd/Willow Dr,0
37.892988,,-122.11149,1208,,Mt Diablo Blvd/Golden Gate Way,0
37.969996,,-122.063035,603,,715 Contra Costa Blvd,0
37.967623,,-122.062583,602,,Contra Costa Blvd/Viking Dr,0
37.891836,,-122.119133,1205,,Mt Diablo Blvd/Moraga Rd,0
37.891412,,-122.122381,1204,,Mt Diablo Blvd/Lafayette Cir,0
37.892655,,-122.113453,1207,,Mt Diablo Blvd/Second St,0
37.891971,,-122.118089,1206,,Mt Diablo Blvd/Golden Gate Way,0
37.889642,,-122.130711,1201,,3697 Mt Diablo Blvd,0
37.888183,,-122.134094,1200,,Mt Diablo Blvd/Village Ctr,0
37.891015,,-122.12533,1203,,Mt Diablo Blvd/Happy Valley Rd,0
37.890745,,-122.127247,1202,,Mt Diablo Blvd/Mountain View Dr,0
37.895881,,-122.103185,1211,,Mt Diablo Blvd/Carol Ln,0
37.971209,,-122.042569,634,,Gateway Blvd/Clayton Rd,0
37.971859,,-122.043478,635,,Gateway Blvd/Willow Pass Rd,0
37.884447,,-122.083682,1214,,Olympic Blvd/Bridgefield Rd,0
37.885855,,-122.092788,1215,,Olympic Blvd/Pleasant Hill Rd,0
37.843052,,-121.978605,1111,,Green Valley Rd/Compo Via,0
37.971789,,-122.063474,1446,,Contra Costa Blvd/Golf Club Rd,0
37.933089,,-122.058052,1445,,200 Coggins Dr,0
37.839082,,-121.978604,1112,,Green Valley Rd/Donna Ln,0
37.821623,,-122.000079,1115,,Hartz Ave/Prospect Ave,0
37.945379,,-122.064353,1442,,Cleaveland Rd/Crescent Plz,0
37.823602,,-122.003326,1117,,Railroad Ave+Love Ln/Linda Mesa Ave,0
37.820437,,-121.998117,1116,,Hartz Ave/Church St,0
37.81991,,-121.99877,1119,,Railroad Ave/Iron Horse Plz,0
37.820944,,-122.00048,1118,,Railroad Ave/Prospect Ave,0
37.948542,,-121.934884,467,,Oakhurst Dr/Eagle Peak Ave,0
37.9736,,-122.064293,1449,,Contra Costa Blvd/Cottonwood Dr,0
37.978041,,-122.06615,1448,,550 Contra Costa Blvd,0
37.946062,,-121.932426,466,,Oakhurst Dr/Indianhead Way,0
37.934204,,-121.9312,461,,Mountaire Pkwy/Marsh Creek Rd,0
37.83527,,-122.130121,1356,,Moraga Way/School St,0
37.962863,,-121.964767,489,,Ayers Rd/Concord Blvd,0
37.960945,,-121.965951,488,,Ayers Rd/Olive Dr,0
37.958098,,-121.967788,487,,Ayers Rd/Sutherland Dr,0
37.956992,,-121.968432,486,,Ayers Rd/Clayton Rd,0
38.002348,,-122.053115,485,,Arnold Industrial Way/Solano Way,0
38.006982,,-122.036933,484,,2099 Arnold Industrial Way,0
38.00312,,-122.04754,483,,Arnold Industrial Way/Laura Alice,0
38.006901,,-122.037439,482,,2047 Arnold Industrial Way,0
38.00287,,-122.047414,481,,Arnold Industrial Way/Peralta Rd,0
38.008734,,-122.032336,480,,Arnold Industrial Way/Industrial,0
37.823053,,-121.992499,1102,,480 Diablo Rd,0
37.823114,,-121.997992,1103,,Diablo Rd/El Pintado,0
37.954956,,-122.059979,1452,,Contra Costa Blvd/Beth Dr,0
37.958239,,-122.06073,1453,,Contra Costa Blvd/Dexter Dr,0
37.891634,,-122.079218,902,,Boulevard Way/Iris Ln,0
37.893269,,-122.077419,903,,Boulevard Way/Saranap Ave,0
37.921406,,-122.011111,1849,,Oak Grove Rd/Cedro Ln,0
37.885345,,-122.077623,901,,Boulevard Way/Olympic Blvd,0
37.895263,,-122.072222,906,,Boulevard Way/Nicholson Rd,0
37.894655,,-122.074275,907,,Boulevard Way/Rule Ct,0
37.894539,,-122.074057,904,,Boulevard Way/Palana Ct,0
37.895174,,-122.072015,905,,Boulevard Way/Nicholson Rd,0
37.92668,,-122.025092,1843,,N Wiget Ln/Shadelands Dr,0
37.928178,,-122.026472,1842,,N Wiget Ln/Mitchell Dr,0
37.928312,,-122.026311,1841,,N Wiget Ln/Mitchell Dr,0
37.926395,,-122.024552,1840,,N Wiget Ln/Shadelands Dr,0
37.93004,,-122.017193,1845,,Oak Grove Rd/Shadelands Dr,0
37.924709,,-122.023815,1844,,N Wiget Ln/Ygnacio Valley Rd,0
37.970669,,-122.068896,2169,,Diablo Valley College,0
37.970606,,-122.069092,2168,,Diablo Valley College,0
37.970927,,-122.069138,2166,,Diablo Valley College,0
37.739851,,-121.914163,2161,,Dougherty Rd/Old Ranch Rd,0
38.003998,,-122.042494,2160,,1935 Arnold Industrial Way,0
37.739788,,-121.913923,2162,,Dougherty Rd/Old Ranch Rd,0
37.916036,,-122.025931,1908,,Walnut Ave/Las Lomas Way,0
37.916784,,-122.027253,1909,,Walnut Ave/Blackstone Dr,0
37.914942,,-122.019419,1906,,Walnut Ave/Wiget Ln,0
37.915573,,-122.023428,1907,,Walnut Ave/Dover Dr,0
37.869352,,-122.029569,1904,,Trotter Way/Dapplegray Ln,0
37.914375,,-122.010956,1905,,Walnut Ave/Hurlstone Ct,0
37.872839,,-122.032017,1902,,Trotter Way/Lariat Ln,0
37.870618,,-122.030201,1903,,Trotter Way/Bridle Ln,0
37.875408,,-122.066543,1900,,Tice Valley Blvd/Tice Valley Ln,0
37.876087,,-122.03155,1901,,Trotter Way/Stewart Ave,0
37.949115,,-121.956493,854,,Washington Blvd/Kelrose Ct,0
37.948053,,-121.956712,855,,Washington Blvd/Pennsylvania Blvd,0
37.948999,,-121.956229,856,,Washington Blvd/Kelrose Ct,0
37.951158,,-121.955999,857,,Washington Blvd/Clayton Rd,0
37.971742,,-121.997671,850,,West St/Denver St,0
37.97417,,-121.994741,851,,West St/Wilson Ln,0
37.976678,,-121.991732,852,,1750 West St,0
37.951229,,-121.956344,853,,Washington Blvd/Clayton Rd,0
37.962887,,-122.060668,858,,Sun Valley Blvd/Santa Monica Dr,0
37.968802,,-122.051679,859,,Willow Pass Rd/Diamond Blvd,0
37.946216,,-122.031832,740,,Oak Grove Rd/Rockne Ln,0
37.947687,,-122.033143,741,,Oak Grove Rd/Chalomar Rd,0
37.94882,,-122.034201,742,,Oak Grove Rd/Whitman Rd,0
37.953297,,-122.037205,743,,Oak Grove Rd/Pear Dr,0
37.956293,,-122.038691,744,,Oak Grove Rd/Monument Blvd,0
37.972046,,-122.032342,745,,Oak St/Galindo St,0
37.972117,,-122.032526,746,,Oak St/Galindo St,0
37.995752,,-122.032357,747,,Olivera Rd/Welch Ct,0
37.996134,,-122.034208,748,,Olivera Rd/Thunderbird Dr,0
37.996864,,-122.036726,749,,Olivera Rd/Hillsborough Dr,0
37.885951,,-122.037162,1050,,San Miguel Dr/Mountain View Blvd,0
37.883847,,-122.034852,1051,,2471 San Miguel Dr,0
37.881266,,-122.03765,1052,,San Miguel Dr/Milton Ave,0
38.002106,,-122.053759,1053,,Solano Way/Arnold Industrial Way,0
37.880828,,-122.050907,1054,,S Main St/Crest Ave,0
37.878643,,-122.049894,1055,,S Main St/Rudgear Rd,0
37.851786,,-122.025592,1056,,Stone Valley Rd/Alamo Ranch Rd,0
37.852175,,-122.016287,1057,,Stone Valley Rd/Miranda Ave,0
37.847142,,-121.996206,1058,,Stone Valley Rd/Stonecreek Pl,0
37.770176,,-121.960334,1696,,San Ramon Transit Center,0
37.769899,,-121.960151,1697,,San Ramon Transit Center,0
37.767472,,-121.958363,1694,,Bishop Ranch 3,0
37.770417,,-121.960495,1695,,San Ramon Transit Center,0
37.759808,,-121.958946,1692,,Chevron San Ramon,0
37.760959,,-121.956506,1693,,Bishop Ranch 1,0
37.729086,,-121.931866,1690,,Village Pkwy/Alcosta Blvd,0
37.731805,,-121.924041,1691,,Wisteria St/Tangerine St,0
37.947692,,-122.051168,715,,Monument Blvd/Mohr Ln,0
37.769845,,-121.960254,1699,,San Ramon Transit Center,0
37.955666,,-122.090496,1278,,Alhambra Ave/Devon Ave,0
37.962354,,-122.035802,618,,Detroit Ave/Walters Way,0
37.982036,,-122.115567,1271,,Alhambra Ave/Forest Way,0
37.975593,,-122.109381,1272,,Alhambra Ave/Lindsey Dr,0
37.970851,,-122.105705,1273,,Alhambra Ave/Wildcroft Dr,0
37.934642,,-122.046281,616,,David Ave/Bancroft Rd,0
37.965332,,-122.038471,617,,Detroit Ave/Sunshine Dr,0
37.962494,,-122.096312,1276,,Alhambra Ave/Roanoke Dr,0
37.936179,,-122.04317,615,,David Ave/Mohr Ln,0
37.954185,,-122.042227,711,,Monument Blvd/Virginia Ln,0
37.956918,,-122.038473,710,,Monument Blvd/Meadow Ln,0
37.958607,,-122.058215,1472,,Longbrook Way/Ellinwood Dr,0
37.945195,,-122.059907,1473,,Monument Blvd/Contra Costa Blvd,0
37.971404,,-122.064818,1470,,Golf Club Rd/College Dr,0
37.956921,,-122.057201,1471,,400 Longbrook Way,0
37.94808,,-122.067023,1476,,Gregory Ln/Moiso Ln,0
37.948094,,-122.060693,1474,,Gregory Ln/Contra Costa Blvd,0
37.948073,,-122.064507,1475,,Gregory Ln/Cleaveland Rd,0
37.948002,,-122.073318,1478,,Gregory Ln/Kahrs Ave,0
37.947964,,-122.076121,1479,,Gregory Ln+Helen Rd/Brandon Rd,0
37.997269,,-122.119969,1304,,Howe Rd/Buena Vida Ct,0
37.994332,,-122.100328,1305,,Morello Ave/Arnold Dr,0
37.997768,,-122.100197,1306,,Morello Ave/Midhill Rd,0
38.004413,,-122.101751,1307,,Morello Ave/Marie Ave,0
38.007069,,-122.110817,1300,,874 Howe Rd,0
38.003339,,-122.111165,1301,,950 Howe Rd,0
38.001007,,-122.113931,1302,,Howe Rd/Parkway Dr,0
37.999236,,-122.117088,1303,,2860 Howe Rd,0
38.007714,,-122.101677,1308,,Morello Ave/Gilrix Ct,0
38.010462,,-122.101717,1309,,Morello Ave/Pacheco Blvd,0
37.941154,,-121.93206,498,,Center St/Easley Dr,0
37.939977,,-121.93353,499,,Marsh Creek Rd/High St,0
37.984232,,-122.04662,494,,2380 Bisso Ln,0
37.984,,-122.046769,495,,2380 Bisso Ln,0
37.982376,,-122.046537,496,,2333 Bisso Ln,0
38.014061,,-122.031767,497,,2470 Bates Ave,0
37.960793,,-121.966307,490,,Ayers Rd/Olive Dr,0
37.95643,,-121.969006,491,,Ayers Rd/Clayton Rd,0
38.015126,,-122.025467,492,,Bates Ave/Port Chicago Hwy,0
37.982252,,-122.046307,493,,Bisso Ln/Gasoline Alley,0
37.99617,,-122.121024,927,,Pine St/Douglas Dr,0
37.897587,,-122.05799,1880_merged_381003057,,S BROADWAY/MT DIABLO BLVD,0
37.945323,,-121.945373,446,,Clayton Rd/Atchison Stage Rd,0
37.892792,,-122.051829,1876,,San Miguel Dr/El Mirador,0
37.891189,,-122.049003,1877,,San Miguel Dr/Blackwood Dr,0
37.879438,,-122.036902,1874,,Rudgear Rd/Youngs Ct,0
